LAMMPS data file via write_data, version 4 Jul 2026, timestep = 105000, units = metal

40656 atoms
1 atom types

0 79.53 xlo xhi
0 79.53 ylo yhi
0 112.06500000000001 zlo zhi

Masses

1 63.546

Atoms # atomic

1985 1 43.38 0 3.615 0 0 0
1986 1 45.1875 1.8075 3.615 0 0 0
2073 1 43.38 3.615 3.615 0 0 0
53 1 46.995000000000005 0 0 0 0 0
54 1 48.8025 1.8075 0 0 0 0
55 1 48.8025 0 1.8075 0 0 0
56 1 46.995000000000005 1.8075 1.8075 0 0 0
141 1 46.995000000000005 3.615 0 0 0 0
143 1 48.8025 3.615 1.8075 0 0 0
1989 1 46.995000000000005 0 3.615 0 0 0
1990 1 48.8025 1.8075 3.615 0 0 0
2077 1 46.995000000000005 3.615 3.615 0 0 0
57 1 50.61 0 0 0 0 0
58 1 52.417500000000004 1.8075 0 0 0 0
59 1 52.417500000000004 0 1.8075 0 0 0
60 1 50.61 1.8075 1.8075 0 0 0
145 1 50.61 3.615 0 0 0 0
147 1 52.417500000000004 3.615 1.8075 0 0 0
1993 1 50.61 0 3.615 0 0 0
1994 1 52.417500000000004 1.8075 3.615 0 0 0
2081 1 50.61 3.615 3.615 0 0 0
61 1 54.225 0 0 0 0 0
62 1 56.032500000000006 1.8075 0 0 0 0
63 1 56.032500000000006 0 1.8075 0 0 0
64 1 54.225 1.8075 1.8075 0 0 0
149 1 54.225 3.615 0 0 0 0
151 1 56.032500000000006 3.615 1.8075 0 0 0
1997 1 54.225 0 3.615 0 0 0
1998 1 56.032500000000006 1.8075 3.615 0 0 0
2085 1 54.225 3.615 3.615 0 0 0
65 1 57.84 0 0 0 0 0
66 1 59.6475 1.8075 0 0 0 0
67 1 59.6475 0 1.8075 0 0 0
68 1 57.84 1.8075 1.8075 0 0 0
153 1 57.84 3.615 0 0 0 0
155 1 59.6475 3.615 1.8075 0 0 0
2001 1 57.84 0 3.615 0 0 0
2002 1 59.6475 1.8075 3.615 0 0 0
2089 1 57.84 3.615 3.615 0 0 0
69 1 61.455000000000005 0 0 0 0 0
70 1 63.2625 1.8075 0 0 0 0
71 1 63.2625 0 1.8075 0 0 0
72 1 61.455000000000005 1.8075 1.8075 0 0 0
157 1 61.455000000000005 3.615 0 0 0 0
159 1 63.2625 3.615 1.8075 0 0 0
2005 1 61.455000000000005 0 3.615 0 0 0
2006 1 63.2625 1.8075 3.615 0 0 0
2093 1 61.455000000000005 3.615 3.615 0 0 0
73 1 65.07000000000001 0 0 0 0 0
74 1 66.8775 1.8075 0 0 0 0
75 1 66.8775 0 1.8075 0 0 0
76 1 65.07000000000001 1.8075 1.8075 0 0 0
161 1 65.07000000000001 3.615 0 0 0 0
163 1 66.8775 3.615 1.8075 0 0 0
2009 1 65.07000000000001 0 3.615 0 0 0
2010 1 66.8775 1.8075 3.615 0 0 0
2097 1 65.07000000000001 3.615 3.615 0 0 0
77 1 68.685 0 0 0 0 0
78 1 70.4925 1.8075 0 0 0 0
79 1 70.4925 0 1.8075 0 0 0
80 1 68.685 1.8075 1.8075 0 0 0
165 1 68.685 3.615 0 0 0 0
167 1 70.4925 3.615 1.8075 0 0 0
2013 1 68.685 0 3.615 0 0 0
2014 1 70.4925 1.8075 3.615 0 0 0
2101 1 68.685 3.615 3.615 0 0 0
81 1 72.30000000000001 0 0 0 0 0
82 1 74.1075 1.8075 0 0 0 0
83 1 74.1075 0 1.8075 0 0 0
84 1 72.30000000000001 1.8075 1.8075 0 0 0
169 1 72.30000000000001 3.615 0 0 0 0
171 1 74.1075 3.615 1.8075 0 0 0
2017 1 72.30000000000001 0 3.615 0 0 0
2018 1 74.1075 1.8075 3.615 0 0 0
2105 1 72.30000000000001 3.615 3.615 0 0 0
85 1 75.915 0 0 0 0 0
86 1 77.72250000000001 1.8075 0 0 0 0
87 1 77.72250000000001 0 1.8075 0 0 0
88 1 75.915 1.8075 1.8075 0 0 0
173 1 75.915 3.615 0 0 0 0
175 1 77.72250000000001 3.615 1.8075 0 0 0
2021 1 75.915 0 3.615 0 0 0
2022 1 77.72250000000001 1.8075 3.615 0 0 0
2109 1 75.915 3.615 3.615 0 0 0
90 1 1.8075 5.4225 0 0 0 0
92 1 0 5.4225 1.8075 0 0 0
96 1 3.615 5.4225 1.8075 0 0 0
177 1 0 7.23 0 0 0 0
179 1 1.8075 7.23 1.8075 0 0 0
181 1 3.615 7.23 0 0 0 0
2026 1 1.8075 5.4225 3.615 0 0 0
2113 1 0 7.23 3.615 0 0 0
2117 1 3.615 7.23 3.615 0 0 0
94 1 5.4225 5.4225 0 0 0 0
100 1 7.23 5.4225 1.8075 0 0 0
183 1 5.4225 7.23 1.8075 0 0 0
185 1 7.23 7.23 0 0 0 0
2030 1 5.4225 5.4225 3.615 0 0 0
2121 1 7.23 7.23 3.615 0 0 0
98 1 9.037500000000001 5.4225 0 0 0 0
104 1 10.845 5.4225 1.8075 0 0 0
187 1 9.037500000000001 7.23 1.8075 0 0 0
189 1 10.845 7.23 0 0 0 0
2034 1 9.037500000000001 5.4225 3.615 0 0 0
2125 1 10.845 7.23 3.615 0 0 0
102 1 12.6525 5.4225 0 0 0 0
